name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
Mommy,R,Drama,2014,"October 8, 2014",0.8378378378378376,0.022069071840631012,Xavier Dolan,Xavier Dolan,Anne Dorval,Canada,0.10031968594957656,0.004620797602246011,Les Films Séville,0.25082508250825086
Testament of Youth,PG-13,Biography,2014,"January 16, 2015",0.7297297297297296,0.011235580518882567,James Kent,Vera Brittain,Alicia Vikander,United Kingdom,0.10031968594957656,0.0020632478608115607,BBC Films,0.21782178217821782
Cooties,R,Action,2014,"September 18, 2015",0.5135135135135135,0.009985562289450054,Jonathan Milott,Leigh Whannell,Elijah Wood,United States,0.10031968594957656,0.0001704225831083067,SpectreVision,0.08250825082508254
The Book of Life,PG,Animation,2014,"October 17, 2014",0.7297297297297296,0.027485817501505232,Jorge R. Gutiérrez,Jorge R. Gutiérrez,Diego Luna,United States,0.1404421947375961,0.03504553196837448,Reel FX Creative Studios,0.10561056105610564
Goodnight Mommy,R,Horror,2014,"September 11, 2015",0.6486486486486486,0.019569035381765985,Severin Fiala,Veronika Franz,Lukas Schwarz,Austria,0.10031968594957656,0.000770275937396786,Ulrich Seidl Film Produktion GmbH,0.11881188118811883
The November Man,R,Action,2014,"August 27, 2014",0.5945945945945945,0.02706914475836106,Roger Donaldson,Michael Finch,Pierce Brosnan,United States,0.042126759495164284,0.013929815504722965,Relativity Media,0.1485148514851485
Dracula Untold,PG-13,Action,2014,"October 10, 2014",0.5945945945945945,0.0766532011925174,Gary Shore,Matt Sazama,Luke Evans,United States,0.19662244344755714,0.07625754117603445,Universal Pictures,0.09570957095709573
Unfriended,R,Horror,2014,"April 17, 2015",0.4864864864864864,0.029569181217226088,Levan Gabriadze,Nelson Greaves,Heather Sossaman,United States,0.0028005853981915574,0.022085124833268088,Bazelevs Production,0.066006600660066
I Origins,R,Drama,2014,"September 19, 2014",0.7432432432432432,0.04956947288814628,Mike Cahill,Mike Cahill,Michael Pitt,United States,0.0028005853981915574,0.0001689088395959945,Verisimilitude,0.14191419141914194
Transcendence,PG-13,Action,2014,"April 18, 2014",0.581081081081081,0.09165341994570755,Wally Pfister,Jack Paglen,Johnny Depp,United Kingdom,0.2808928165124987,0.03618898852998047,Alcon Entertainment,0.1848184818481848
Endless Love,PG-13,Drama,2014,"February 14, 2014",0.5945945945945945,0.01748567166604513,Shana Feste,Shana Feste,Gabriella Wilde,United States,0.05617182167265454,0.012193489881980667,Bluegrass Films,0.1353135313531353
Just Before I Go,R,Comedy,2014,"April 24, 2015",0.6081081081081081,0.00748552583058503,Courteney Cox,David Flebotte,Seann William Scott,United States,0.10031968594957656,3.744320089271503e-06,New Artists Alliance,0.10561056105610564
Before I Go to Sleep,R,Drama,2014,"October 31, 2014",0.6081081081081081,0.031235872189802772,Rowan Joffe,Rowan Joffe,Nicole Kidman,United Kingdom,0.06178984654365064,0.0062058099854441304,Scott Free Productions,0.09570957095709573
The Good Lie,PG-13,Biography,2014,"November 7, 2014",0.7432432432432432,0.011652253262026738,Philippe Falardeau,Margaret Nagle,Reese Witherspoon,Kenya,0.05617182167265454,0.0011927441908535067,Alcon Entertainment,0.15511551155115513
Deliver Us from Evil,R,Action,2014,"July 2, 2014",0.581081081081081,0.03040252670351443,Scott Derrickson,Scott Derrickson,Eric Bana,United States,0.08426194602763507,0.030885111182462555,Screen Gems,0.18151815181518152
The Raid 2,R,Action,2014,"April 11, 2014",0.8243243243243242,0.04873612740185794,Gareth Evans,Gareth Evans,Iko Uwais,Indonesia,0.012632128922434739,0.002306301332750293,Sony Pictures Classics,0.28712871287128716
Taken 3,PG-13,Action,2014,"January 9, 2015",0.5540540540540541,0.07623652844937323,Olivier Megaton,Luc Besson,Liam Neeson,France,0.13482416986659998,0.1146647827951877,EuropaCorp,0.1485148514851485
Pompeii,PG-13,Action,2014,"February 21, 2014",0.4864864864864864,0.04498607271356041,Paul W.S. Anderson,Janet Scott Batchler,Kit Harington,Canada,0.2808928165124987,0.04138431536535214,TriStar Pictures,0.13861386138613865
Kill Me Three Times,R,Action,2014,"April 10, 2015",0.5405405405405406,0.009152216803161712,Kriv Stenders,James McFarland,Simon Pegg,United States,0.10031968594957656,3.564778167347143e-05,Cargo Entertainment,0.0891089108910891
Ride Along,PG-13,Action,2014,"January 17, 2014",0.581081081081081,0.044152727227272065,Tim Story,Greg Coolidge,Ice Cube,United States,0.0702168838501448,0.05425193283288654,Universal Pictures,0.11881188118811883
That Awkward Moment,R,Comedy,2014,"January 31, 2014",0.5675675675675674,0.04123601802526287,Tom Gormican,Tom Gormican,Zac Efron,United States,0.02246367244667792,0.016029466965314376,Treehouse Pictures,0.1023102310231023
The Homesman,R,Drama,2014,"May 18, 2014",0.635135135135135,0.013318944234603421,Tommy Lee Jones,Tommy Lee Jones,Tommy Lee Jones,United States,0.04493577193066233,0.0013413355018082607,EuropaCorp,0.19471947194719472
Black Sea,R,Adventure,2014,"January 23, 2015",0.6081081081081081,0.014985635207180105,Kevin Macdonald,Dennis Kelly,Jude Law,United Kingdom,0.10031968594957656,0.0014296201141523184,Focus Features,0.16831683168316833
"Men, Women & Children",R,Comedy,2014,"October 17, 2014",0.6486486486486486,0.01290227149145925,Jason Reitman,Chad Kultgen,Kaitlyn Dever,United States,0.04493577193066233,0.0005990346684120989,Paramount Pictures,0.1848184818481848
Let's Be Cops,R,Action,2014,"August 13, 2014",0.6081081081081081,0.05373620031958799,Luke Greenfield,Luke Greenfield,Jake Johnson,United States,0.047744784366160385,0.04854678771906589,Genre Films,0.1353135313531353
A Most Violent Year,R,Action,2014,"January 30, 2015",0.6891891891891891,0.028319162987793575,J.C. Chandor,J.C. Chandor,Oscar Isaac,United States,0.05617182167265454,0.004216973681585367,Before The Door Pictures,0.20462046204620463
PK,Not Rated,Comedy,2014,"December 19, 2014",0.8378378378378376,0.07040311004535484,Rajkumar Hirani,Rajkumar Hirani,Aamir Khan,India,0.10031968594957656,0.035251537358086706,Rajkumar Hirani Films,0.29702970297029707
A Little Chaos,R,Drama,2014,"June 26, 2015",0.6216216216216216,0.009152216803161712,Alan Rickman,Jeremy Brock,Kate Winslet,United Kingdom,0.10031968594957656,0.0035417783975913953,BBC Films,0.16171617161716176
The Loft,R,Mystery,2014,"January 30, 2015",0.5945945945945945,0.022069071840631012,Erik Van Looy,Bart De Pauw,Karl Urban,Belgium,0.03931774705966623,0.003870439509008561,Open Road Films,0.1485148514851485
A Most Wanted Man,R,Crime,2014,"August 1, 2014",0.6621621621621621,0.0308191994466586,Anton Corbijn,Andrew Bovell,Philip Seymour Hoffman,United Kingdom,0.042126759495164284,0.012725703837646837,Lionsgate,0.19471947194719472
Clown,R,Horror,2014,"June 17, 2016",0.5135135135135135,0.009568889546305883,Jon Watts,Christopher Ford,Andy Powers,United States,0.0042050916159405835,0.0015387831480353344,Cross Creek Pictures,0.12211221122112212
The Signal,PG-13,Drama,2014,"July 10, 2014",0.5675675675675674,0.02665247201521689,William Eubank,Carlyle Eubank,Brenton Thwaites,United States,0.011227622704685712,0.0009115169875103172,Automatik Entertainment,0.11221122112211221
The Hundred-Foot Journey,PG,Comedy,2014,"August 8, 2014",0.7297297297297296,0.03290256316237945,Lasse Hallström,Steven Knight,Helen Mirren,United States,0.06178984654365064,0.031438852607930036,Amblin Entertainment,0.19471947194719472
Beyond the Lights,PG-13,Drama,2014,"November 14, 2014",0.6756756756756757,0.006652180344296688,Gina Prince-Bythewood,Gina Prince-Bythewood,Gugu Mbatha-Raw,United States,0.01965466001117987,0.005134230953078337,Black Entertainment Television (BET),0.17491749174917495
Maps to the Stars,R,Comedy,2014,"February 27, 2015",0.581081081081081,0.01623565343661262,David Cronenberg,Bruce Wagner,Julianne Moore,Canada,0.042126759495164284,0.0015842063411190574,Prospero Pictures,0.15841584158415842
If I Stay,PG-13,Drama,2014,"August 22, 2014",0.6486486486486486,0.04915280014500211,R.J. Cutler,Shauna Cross,Chloë Grace Moretz,United States,0.030890709753172076,0.027491315086255068,DiNovi Pictures,0.14521452145214522
She's Funny That Way,R,Comedy,2014,"August 21, 2015",0.5675675675675674,0.010402235032594225,Peter Bogdanovich,Louise Stratten,Imogen Poots,United States,0.10031968594957656,0.002119431276630019,Lagniappe Films,0.09900990099009901
'71,R,Action,2014,"October 10, 2014",0.7162162162162161,0.022069071840631012,Yann Demange,Gregory Burke,Jack O'Connell,United Kingdom,0.10031968594957656,0.0010753791958932227,Film 4,0.11881188118811883
Still Alice,PG-13,Drama,2014,"February 20, 2015",0.7567567567567567,0.05373620031958799,Richard Glatzer,Richard Glatzer,Julianne Moore,United States,0.014036635140183764,0.015727087742706918,Lutzus-Brown,0.1254125412541254
3 Days to Kill,PG-13,Action,2014,"February 21, 2014",0.581081081081081,0.03748596333696533,McG,Adi Hasak,Kevin Costner,United States,0.07864392115663896,0.018705767953598462,Relativity Media,0.17821782178217824
Spring,Not Rated,Horror,2014,"March 20, 2015",0.6486486486486486,0.010818907775738396,Justin Benson,Justin Benson,Lou Taylor Pucci,United States,0.10031968594957656,1.744176718443974e-05,Rustic Films,0.15181518151815185
Love & Mercy,PG-13,Biography,2014,"June 19, 2015",0.7432432432432432,0.015402307950324276,Bill Pohlad,Oren Moverman,John Cusack,United States,0.028081697317674025,0.010059358434884796,River Road Entertainment,0.19141914191419143
Big Eyes,PG-13,Biography,2014,"December 25, 2014",0.6891891891891891,0.036652617850676986,Tim Burton,Scott Alexander,Amy Adams,United States,0.028081697317674025,0.01027408874718005,The Weinstein Company,0.14191419141914194
Addicted,R,Drama,2014,"October 10, 2014",0.43243243243243235,0.004152143885431663,Bille Woodruff,Christina Welsh,Sharon Leal,United States,0.014036635140183764,0.006158233483433729,Codeblack Entertainment,0.14191419141914194
The Water Diviner,R,Drama,2014,"December 26, 2014",0.6891891891891891,0.03040252670351443,Russell Crowe,Andrew Knight,Russell Crowe,Australia,0.06319435276139967,0.013408047432941526,Fear of God Films,0.15841584158415842
Selma,PG-13,Biography,2014,"January 9, 2015",0.7567567567567567,0.036652617850676986,Ava DuVernay,Paul Webb,David Oyelowo,United Kingdom,0.05617182167265454,0.023456912920918237,Pathé,0.21452145214521454
Veronica Mars,PG-13,Crime,2014,"March 13, 2014",0.6621621621621621,0.02123572635434267,Rob Thomas,Rob Thomas,Kristen Bell,United States,0.016845647575681817,0.001224015813788368,Warner Bros. Digital Distribution,0.14521452145214522
Million Dollar Arm,PG,Biography,2014,"May 16, 2014",0.6891891891891891,0.018319017152333472,Craig Gillespie,Tom McCarthy,Jon Hamm,United States,0.0702168838501448,0.013515919394631674,Walt Disney Pictures,0.20132013201320134
The One I Love,R,Comedy,2014,"August 8, 2014",0.7027027027027026,0.015402307950324276,Charlie McDowell,Justin Lader,Mark Duplass,United States,0.00027247420624331104,0.0002095442480950681,RADiUS-TWC,0.09240924092409245
Jersey Boys,R,Biography,2014,"June 20, 2014",0.6621621621621621,0.013735616977747592,Clint Eastwood,Marshall Brickman,John Lloyd Young,United States,0.11235207038261558,0.0237586448513463,Four Seasons Partnership,0.23432343234323436
Walk of Shame,R,Comedy,2014,"May 1, 2014",0.5540540540540541,0.02165239909748684,Steven Brill,Steven Brill,Elizabeth Banks,United States,0.10031968594957656,0.0028528203402161095,Focus World,0.10561056105610564
Draft Day,PG-13,Drama,2014,"April 11, 2014",0.6621621621621621,0.023319090070063525,Ivan Reitman,Scott Rothman,Kevin Costner,United States,0.0702168838501448,0.010474645011464542,Summit Entertainment,0.15511551155115513
And So It Goes,PG-13,Comedy,2014,"July 25, 2014",0.527027027027027,0.005402162114864176,Rob Reiner,Mark Andrus,Michael Douglas,United States,0.05055379680165844,0.008927517659632105,ASIG Productions,0.1023102310231023
A Haunted House 2,R,Comedy,2014,"April 18, 2014",0.3783783783783784,0.008318871316873372,Michael Tiddes,Marlon Wayans,Marlon Wayans,United States,0.011227622704685712,0.008906293289749845,Baby Way Productions,0.07590759075907591
The Gambler,R,Crime,2014,"December 25, 2014",0.5675675675675674,0.028319162987793575,Rupert Wyatt,William Monahan,Mark Wahlberg,United States,0.0702168838501448,0.013796027621912166,Paramount Pictures,0.15841584158415842
Cake,R,Drama,2014,"January 23, 2015",0.6081081081081081,0.014985635207180105,Daniel Barnz,Patrick Tobin,Jennifer Aniston,United States,0.01965466001117987,0.0008546999769595594,Cinelou Films,0.12871287128712874
"I, Frankenstein",PG-13,Action,2014,"January 24, 2014",0.43243243243243235,0.03290256316237945,Stuart Beattie,Stuart Beattie,Aaron Eckhart,United States,0.18257738127006687,0.026973739838151118,Hopscotch Features,0.09570957095709573
Muppets Most Wanted,PG,Adventure,2014,"March 21, 2014",0.6081081081081081,0.013735616977747592,James Bobin,James Bobin,Ricky Gervais,United States,0.1404421947375961,0.02823177449105841,Walt Disney Pictures,0.14521452145214522
Two Night Stand,R,Comedy,2014,"September 26, 2014",0.6081081081081081,0.027902490244649403,Max Nichols,Mark Hammer,Miles Teller,United States,0.10031968594957656,0.00017280664133605033,Apartment Two,0.07590759075907591
Son of a Gun,R,Action,2014,"December 11, 2014",0.6081081081081081,0.011235580518882567,Julius Avery,Julius Avery,Ewan McGregor,Australia,0.10031968594957656,0.00023177906811304018,Screen Australia,0.1485148514851485
Pawn Sacrifice,PG-13,Biography,2014,"September 25, 2015",0.6891891891891891,0.01748567166604513,Edward Zwick,Steven Knight,Tobey Maguire,United States,0.053362809237156486,0.001959159906685601,Gail Katz Productions,0.1716171617161716
Left Behind,PG-13,Action,2014,"October 3, 2014",0.16216216216216217,0.01581898069346845,Vic Armstrong,Paul Lalonde,Nicolas Cage,United States,0.04493577193066233,0.00962529687293668,Stoney Lake Entertainment,0.15511551155115513
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",PG,Comedy,2014,"October 10, 2014",0.581081081081081,0.01748567166604513,Miguel Arteta,Rob Lieber,Steve Carell,United States,0.07864392115663896,0.035351298675013555,Walt Disney Pictures,0.05940594059405943
St. Vincent,PG-13,Comedy,2014,"October 24, 2014",0.7162162162162161,0.040819345282118696,Theodore Melfi,Theodore Melfi,Bill Murray,United States,0.036508734624168176,0.019259637924338685,Chernin Entertainment,0.12871287128712874
The Legend of Hercules,PG-13,Action,2014,"January 10, 2014",0.31081081081081086,0.022069071840631012,Renny Harlin,Sean Hood,Kellan Lutz,United States,0.19662244344755714,0.021522251776403826,Summit Entertainment,0.11881188118811883
Kill the Messenger,R,Biography,2014,"October 9, 2014",0.6756756756756757,0.018735689895477643,Michael Cuesta,Peter Landesman,Jeremy Renner,United States,0.10031968594957656,0.0018328813858322838,Sierra / Affinity,0.16171617161716176
Step Up All in,PG-13,Drama,2014,"August 8, 2014",0.5540540540540541,0.013735616977747592,Trish Sie,Duane Adler,Ryan Guzman,United States,0.12639713256010585,0.03026269602550878,Summit Entertainment,0.16171617161716176
The Salvation,R,Action,2014,"February 27, 2015",0.6486486486486486,0.015402307950324276,Kristian Levring,Anders Thomas Jensen,Mads Mikkelsen,Denmark,0.10031968594957656,0.00047893826201440116,Zentropa Entertainments,0.09570957095709573
God's Not Dead,PG,Drama,2014,"March 21, 2014",0.3783783783783784,0.017068998922900962,Harold Cronk,Hunter Dennis,Shane Harper,United States,0.0056095978336896096,0.022715298364743203,Pure Flix Productions,0.16501650165016504
Winter's Tale,PG-13,Drama,2014,"February 14, 2014",0.581081081081081,0.022069071840631012,Akiva Goldsman,Akiva Goldsman,Colin Farrell,United States,0.16853231909257663,0.010817443644366882,Village Roadshow Pictures,0.18151815181518152
When Marnie Was There,PG,Animation,2014,"August 7, 2015",0.7837837837837837,0.014568962464035934,James Simone,Joan G. Robinson,Sara Takatsuki,Japan,0.10031968594957656,0.012274759294112446,Dentsu,0.13201320132013203
Mr. Peabody & Sherman,PG,Animation,2014,"March 7, 2014",0.6621621621621621,0.02706914475836106,Rob Minkoff,Jay Ward,Ty Burrell,United States,0.40729837610991104,0.09682961720340968,Bullwinkle Studios,0.09570957095709573
Tammy,R,Comedy,2014,"July 2, 2014",0.4054054054054054,0.020402380868054328,Ben Falcone,Melissa McCarthy,Melissa McCarthy,United States,0.05617182167265454,0.03525340864008986,RatPac-Dune Entertainment,0.11221122112211221
Big Game,PG-13,Action,2014,"June 26, 2015",0.472972972972973,0.013318944234603421,Jalmari Helander,Jalmari Helander,Samuel L. Jackson,Finland,0.10031968594957656,0.0026183509530069413,Subzero Film Entertainment,0.15511551155115513
A Long Way Down,R,Comedy,2014,"June 5, 2014",0.6081081081081081,0.013318944234603421,Pascal Chaumeil,Nick Hornby,Pierce Brosnan,United Kingdom,0.03369972218867012,0.0025490011295806964,Wildgaze Films,0.10891089108910892
The Rover,R,Action,2014,"June 20, 2014",0.6081081081081081,0.019152362638621814,David Michôd,David Michôd,Guy Pearce,Australia,0.03369972218867012,0.0008814475789705011,Porchlight Films,0.13201320132013203
Force Majeure,R,Comedy,2014,"December 30, 2014",0.7297297297297296,0.02123572635434267,Ruben Östlund,Ruben Östlund,Johannes Kuhnke,Sweden,0.10031968594957656,0.001437891264898247,Plattform Produktion,0.18811881188118815
