name,rating,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,budget_revenue,budget_per_vote,director_popularity,star_popularity,release_month,release_quarter,release_season,country_avg_gross,budget_category
Land of the Lost,6,2009,2009-06-05,0.4594594594594594,0.0283191629877935,Brad Silberling,Chris Henchy,Will Ferrell,0.7190388170055453,0.2808928165124987,0.0241557096086903,0.04977554792711909,0.1287128712871287,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.018858494088880382,0.2731572323288825,0.2728491429690334,0.8596812724036532,6,2,Summer,0.03171982795491697,Medium
A Single Man,8,2009,2010-02-05,0.7567567567567567,0.0449860727135604,Tom Ford,Christopher Isherwood,Colin Firth,0.7190388170055453,0.0196546600111798,0.0087679750641164,0.0001320306311064167,0.1188118811881188,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.008598965324220914,0.018808537763705977,0.0194138936564921,0.3619584735290992,2,1,Winter,0.03171982795491697,Low
Now & Later,4,2009,2011-02-18,0.4324324324324324,0.0006520928430206,Philippe Diaz,Philippe Diaz,Keller Wortham,0.7190388170055453,0.1003196859495765,5.264736716835177e-07,0.0001320306311064167,0.1188118811881188,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.784733731535219e-07,0.10025431083100164,5.264736716835177e-07,5.264736716835177e-07,2,1,Winter,0.03171982795491697,Medium
Pirate Radio,8,2009,2009-11-13,0.7432432432432432,0.0449860727135604,Richard Curtis,Richard Curtis,Philip Seymour Hoffman,0.10668074993398469,0.1404421947375961,0.012766187520578,0.04977554792711909,0.1782178217821782,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011194068037368056,0.1343962358971003,0.1294765140505983,0.0668504551718212,11,4,Fall,0.02208202211336758,Medium
Dragonball Evolution,2,2009,2009-04-10,0.081081081081081,0.029569181217226,James Wong,Ben Ramsey,Justin Chatwin,0.7190388170055453,0.084261946027635,0.0195699511297635,0.031687351465540005,0.0726072607260726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.018049098929886,0.08184194667522472,0.1269633205062405,0.0289859991277591,4,2,Spring,0.03171982795491697,Medium-Low
Spread,8,2009,2009-07-08,0.527027027027027,0.0162356534366126,David Mackenzie,Jason Hall,Ashton Kutcher,0.7190388170055453,0.1003196859495765,0.0042270859097075,0.0001320306311064167,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0038416888870433344,0.09871695173292197,0.020799847011738,0.242599486210726,7,3,Summer,0.03171982795491697,Medium
Case 39,8,2009,2010-10-01,0.5810810810810811,0.0337359086486677,Christian Alvart,Ray Wright,Renée Zellweger,0.7190388170055453,0.0730258962856428,0.0099008989913394,0.0013203063110641669,0.1518151815181518,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.009227082986172173,0.07064270059178321,0.0171528258598657,0.40694375622480017,10,4,Fall,0.03171982795491697,Medium-Low
The Taking of Pelham 123,8,2009,2009-06-12,0.6081081081081081,0.0787365649082382,Tony Scott,Brian Helgeland,Denzel Washington,0.7190388170055453,0.2808928165124987,0.0527407265092362,0.04383416952733034,0.1419141914191419,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04117497251084128,0.26039055840884806,0.7486755202604912,1.263534811510732,6,2,Summer,0.03171982795491697,Medium
It's Complicated,8,2009,2009-12-25,0.6216216216216215,0.0366526178506769,Nancy Meyers,Nancy Meyers,Meryl Streep,0.7190388170055453,0.2387576299800279,0.0769527305181882,0.04977554792711909,0.1881188118811881,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.062120893269031884,0.23031594756886956,0.4745166948338041,0.8026356693729229,12,4,Winter,0.03171982795491697,Medium
Halloween II,8,2009,2009-08-28,0.3918918918918919,0.0208190536111984,Rob Zombie,Rob Zombie,Scout Taylor-Compton,0.7190388170055453,0.0421267594951642,0.0138453647726991,0.0073937153419593345,0.1386138613861386,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.013285682040643681,0.04126760697318362,0.0558986715321607,0.0421044762072101,8,3,Summer,0.03171982795491697,Low
The Final Destination,8,2009,2009-08-28,0.4459459459459459,0.0412360180252628,David R. Ellis,Eric Bress,Nick Zano,0.7190388170055453,0.1123520703826155,0.065384879610261,0.022841299181410087,0.0627062706270627,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05878074159359507,0.10790259694982003,0.165403054577203,0.065384879610261,8,3,Summer,0.03171982795491697,Medium
Chloe,8,2009,2010-03-10,0.5945945945945946,0.029569181217226,Atom Egoyan,Erin Cressida Wilson,Julianne Moore,0.7190388170055453,0.0393177470596662,0.0047966844130955,0.0022445207288090837,0.1089108910891089,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.004615224195551168,0.038188543108081494,0.0101376428571994,0.1118964493623039,3,1,Spring,0.03171982795491697,Low
Agora,8,2009,2009-10-09,0.7162162162162162,0.0279024902446494,Alejandro Amenábar,Alejandro Amenábar,Rachel Weisz,0.006205439662001585,0.1966224434475571,0.0138579646679437,0.0002640612622128334,0.2112211221122112,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011580899843410831,0.19128511246310856,0.10929281649180919,0.061086032072788045,10,4,Fall,0.01416555408903075,Medium
The Joneses,8,2009,2010-04-23,0.6081081081081081,0.0162356534366126,Derrick Borte,Randy T. Dinzler,Demi Moore,0.7190388170055453,0.028081697317674,0.0024738031986779,0.0002640612622128334,0.1089108910891089,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0024062321167006464,0.027633056587524647,0.0024738031986779,0.2149969850830167,4,2,Spring,0.03171982795491697,Low
Daybreakers,8,2009,2010-01-08,0.6081081081081081,0.0516528366038671,Michael Spierig,Michael Spierig,Ethan Hawke,0.012014787430683918,0.0561718216726545,0.0180584610231068,0.007657776604172168,0.1155115511551155,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.017098033343199495,0.053412894177180925,0.0714131777056834,0.18410562997197769,1,1,Winter,0.013277328171530128,Medium-Low
An Education,6,2009,2010-02-05,0.7297297297297297,0.0545695458058763,Lone Scherfig,Lynn Barber,Carey Mulligan,0.10668074993398469,0.0210591662289288,0.009165538900238,0.004224980195405334,0.1221122112211221,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.008976501267883453,0.019969442805060238,0.0344482435488586,0.031011721954212,2,1,Winter,0.02208202211336758,Low
Crazy Heart,8,2009,2010-02-05,0.7162162162162162,0.0358192723643886,Scott Cooper,Scott Cooper,Jeff Bridges,0.7190388170055453,0.0196546600111798,0.0166495128151372,0.007525745973065752,0.1617161716171617,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01632858012432822,0.01897498968745344,0.06972020906881289,0.41911163855382716,2,1,Winter,0.03171982795491697,Low
Ice Age: Dawn of the Dinosaurs,2,2009,2009-07-01,0.6756756756756757,0.0958201473771492,Carlos Saldanha,Michael Berg,Ray Romano,0.7190388170055453,0.2528026921575181,0.3114190136751146,0.0009242144177449168,0.1023102310231023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2485778611624815,0.23069724786736454,0.9948198074388018,0.9974092234128619,7,3,Summer,0.03171982795491697,Medium
Crank: High Voltage,8,2009,2009-04-17,0.5810810810810811,0.0595696187236063,Mark Neveldine,Mark Neveldine,Jason Statham,0.7190388170055453,0.0561718216726545,0.0121423415072277,0.007657776604172168,0.1089108910891089,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011496558853461862,0.053013809267503334,0.0881184222721016,0.5302295885934456,4,2,Spring,0.03171982795491697,Medium-Low
The International,8,2009,2009-02-13,0.6216216216216215,0.0387359815663978,Tom Tykwer,Eric Warren Singer,Clive Owen,0.7190388170055453,0.1404421947375961,0.0211620408785107,0.04383416952733034,0.1815181518151815,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01855599606552603,0.13520490021517442,0.1216821359651768,0.1307822042292491,2,1,Winter,0.03171982795491697,Medium
The Uninvited,6,2009,2009-01-30,0.5945945945945946,0.0324858904192352,Charles Guard,Craig Rosenberg,Emily Browning,0.7190388170055453,0.1003196859495765,0.0146222267236326,0.010034327964087668,0.0792079207920792,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01328907126751405,0.09716325121774037,0.0146222267236326,0.0463021614247693,1,1,Winter,0.03171982795491697,Medium
My Bloody Valentine,8,2009,2009-01-16,0.472972972972973,0.0229024173269193,Patrick Lussier,Todd Farmer,Jensen Ackles,0.7190388170055453,0.0421267594951642,0.0353795958446292,0.007657776604172168,0.1254125412541254,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03394941692291644,0.04118355649725726,0.0662736314406991,0.0353795958446292,1,1,Winter,0.03171982795491697,Low
Julie & Julia,6,2009,2009-08-07,0.6891891891891891,0.0462360909429929,Nora Ephron,Nora Ephron,Amy Adams,0.7190388170055453,0.1123520703826155,0.0454966721606237,0.04383416952733034,0.198019801980198,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04090132375532345,0.10738691902833365,0.3090935173019514,0.3327531647324589,8,3,Summer,0.03171982795491697,Medium
Confessions of a Shopaholic,2,2009,2009-02-13,0.5405405405405405,0.0316525449329469,P.J. Hogan,Tracey Jackson,Isla Fisher,0.7190388170055453,0.1003196859495765,0.0380696940255206,0.017428043306047004,0.1353135313531353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03459875753533068,0.09724173748449082,0.1914617726374705,0.0380696940255206,2,1,Winter,0.03171982795491697,Medium
Race to Witch Mountain,2,2009,2009-03-13,0.5135135135135135,0.0237357628132076,Andy Fickman,Matt Lopez,Dwayne Johnson,0.7190388170055453,0.1825773812700669,0.0373648205882705,0.016239767626089252,0.1155115511551155,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0315960893384764,0.17834424458157788,0.2005008855058864,2.005890618030336,3,1,Spring,0.03171982795491697,Medium
9,6,2009,2009-09-09,0.7027027027027025,0.056236236778453,Shane Acker,Pamela Pettler,Elijah Wood,0.7190388170055453,0.084261946027635,0.0170086307269954,0.005941378399788751,0.0528052805280528,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01568682806706369,0.07977566295645758,0.0170086307269954,1.27910332074747,9,3,Fall,0.03171982795491697,Medium-Low
The Young Victoria,2,2009,2010-01-08,0.7297297297297297,0.024569108299496,Jean-Marc Vallée,Julian Fellowes,Emily Blunt,0.10668074993398469,0.0983070082051253,0.0102541547470574,0.0005281225244256667,0.1386138613861386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0093363282492524,0.09594961180148014,0.0498024291821138,0.3678819058822038,1,1,Winter,0.02208202211336758,Medium-Low
Splice,8,2009,2010-06-04,0.5135135135135135,0.0395693270526861,Vincenzo Natali,Vincenzo Natali,Adrien Brody,0.02468972801689992,0.084261946027635,0.0095275617245301,0.0023765513599155004,0.1353135313531353,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.008787140191939621,0.08105466738474147,0.009726145907649399,0.1149439617033649,6,2,Summer,0.012278920376867897,Medium-Low
A Prophet,8,2009,2010-03-26,0.8108108108108107,0.0395693270526861,Jacques Audiard,Thomas Bidegain,Tahar Rahim,0.034988117243200424,0.0365087346241681,0.0062775522962963,0.0005281225244256667,0.3036303630363036,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.006056439358972216,0.035119095642880405,0.0218516785399918,0.0062775522962963,3,1,Spring,0.012679712551097365,Low
My Sister's Keeper,6,2009,2009-06-26,0.7432432432432432,0.0379026360801095,Nick Cassavetes,Jeremy Leven,Cameron Diaz,0.7190388170055453,0.084261946027635,0.0336165436928715,0.0001320306311064167,0.1518151815181518,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.031004079610126523,0.08118482707190207,0.19391227156160729,0.5457376197378752,6,2,Summer,0.03171982795491697,Medium-Low
Bride Wars,2,2009,2009-01-09,0.4864864864864864,0.0424860362546953,Gary Winick,Greg DePaul,Kate Hudson,0.7190388170055453,0.084261946027635,0.0405218043313824,0.00831792975970425,0.0858085808580858,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03737270728705405,0.08082788938867716,0.1546838521843521,0.2183949701395193,1,1,Winter,0.03171982795491697,Medium-Low
Surrogates,6,2009,2009-09-25,0.5945945945945946,0.0712364555316431,Jonathan Mostow,Michael Ferris,Bruce Willis,0.7190388170055453,0.2247125678025376,0.0430045270266355,0.017428043306047004,0.0858085808580858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.035113975439802284,0.20976934330620325,0.2576666133915582,1.8681001669748993,9,3,Fall,0.03171982795491697,Medium
Valhalla Rising,5,2009,2010-03-31,0.5675675675675674,0.0237357628132076,Nicolas Winding Refn,Nicolas Winding Refn,Mads Mikkelsen,0.004092949564298918,0.1003196859495765,9.919339969728656e-05,0.004224980195405334,0.099009900990099,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.014961830086917e-05,0.09799373001671818,0.03292568695859866,0.011690921767643987,3,1,Spring,0.009786270863003276,Medium
Funny People,8,2009,2009-07-31,0.5945945945945946,0.0483194546587137,Judd Apatow,Judd Apatow,Adam Sandler,0.7190388170055453,0.2106675056250474,0.0251418137614495,0.04977554792711909,0.2739273927392739,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020766902262293066,0.20095735578391166,0.2451125498049447,1.7383669655754703,7,3,Summer,0.03171982795491697,Medium
Saw VI,8,2009,2009-10-23,0.554054054054054,0.0437360544841278,Kevin Greutert,Patrick Melton,Tobin Bell,0.02468972801689992,0.030890709753172,0.0239648585124976,0.0009242144177449168,0.0891089108910891,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.023246749908373453,0.029596285019051007,0.0239648585124976,0.1308141793390183,10,4,Fall,0.012278920376867897,Low
Fish Tank,5,2009,2009-09-11,0.7297297297297297,0.0249857810426402,Andrea Arnold,Andrea Arnold,Katie Jarvis,0.0015843675732770002,0.0084186102691876,0.0008443215266605,0.004224980195405334,0.198019801980198,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0008372728528236071,0.008213392248840747,0.0022605132256272,0.0008443215266605,9,3,Fall,0.004422158020183143,Very Low
Push,6,2009,2009-02-06,0.5675675675675674,0.0445693999704162,Paul McGuigan,David Bourla,Camilla Belle,0.7190388170055453,0.1067340455116194,0.0171598487868431,0.007921837866385001,0.1584158415841584,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.015504943447285448,0.10217994660253524,0.08434782856665908,0.1355995022465733,2,1,Winter,0.03171982795491697,Medium
